file,z0,method,w_min,w_max,mse,rmse,mae,mape,direction_accuracy,avg_changepoint_prob,avg_window_size,n_steps
initial_value_5_samples_500_a_1.0_b_80.csv,5,ols,5,12,0.7696255947194529,0.8772830755915977,0.6473112776937091,1.202887087136906,60.72144288577155,0.027957757321598782,11.785714285714286,42.0
initial_value_5_samples_500_a_1.0_b_80.csv,5,ols,5,15,1.557232530466388,1.247891233427973,0.8944628133769015,1.5876393067024126,57.8,0.027957757321598782,14.588235294117647,34.0
initial_value_80_samples_500.csv,80,ols,3,8,11.881918465431623,3.4470158783260083,2.631465263574666,3.2243048874749674,49.8,0.027784813162236615,6.72972972972973,74.0
initial_value_80_samples_500.csv,80,ols,3,10,16.363725802808595,4.04521022974191,3.0714550817250865,3.8109126954489145,51.0,0.027784813162236615,8.3,60.0
initial_value_80_samples_500.csv,80,ols,3,12,20.138267028601337,4.487568052810045,3.356848867121108,4.0478114411984585,50.4,0.027784813162236615,9.764705882352942,51.0
initial_value_80_samples_500.csv,80,ols,3,15,22.303397485307663,4.722647296306136,3.813505272410699,4.711375355212271,48.6,0.027784813162236615,12.146341463414634,41.0
initial_value_80_samples_500.csv,80,ols,4,8,15.391318313441632,3.923177068836128,2.9446770535243227,3.6272837632095443,48.09619238476954,0.027784813162236615,7.188405797101449,69.0
initial_value_80_samples_500.csv,80,ols,4,10,20.035079717290674,4.476056268333841,3.4053932756395784,4.1220271363222585,47.4,0.027784813162236615,8.568965517241379,58.0
initial_value_80_samples_500.csv,80,ols,4,12,24.729547905982965,4.972881247926896,3.7288734595925987,4.533345528966998,49.79919678714859,0.027784813162236615,10.10204081632653,49.0
initial_value_80_samples_500.csv,80,ols,4,15,22.932753544403113,4.788815463598813,3.69272575445538,4.578949192314961,49.6,0.027784813162236615,12.425,40.0
initial_value_80_samples_500.csv,80,ols,5,8,13.683355696273981,3.69910201214754,2.8203669744637736,3.4209194771446563,51.41129032258065,0.027784813162236615,7.454545454545454,66.0
initial_value_80_samples_500.csv,80,ols,5,10,18.533626195382023,4.305069824681363,3.367133136146715,4.1565616762135615,50.30181086519114,0.027784813162236615,8.803571428571429,56.0
initial_value_80_samples_500.csv,80,ols,5,12,20.98055881597671,4.580453996710011,3.516321014346443,4.269792677278064,48.6,0.027784813162236615,10.333333333333334,48.0
initial_value_80_samples_500.csv,80,ols,5,15,21.137649507904023,4.597569956825455,3.5512876591848768,4.365216084692604,51.6,0.027784813162236615,12.717948717948717,39.0
initial_value_80_samples_500_a_0.1_b_100_delta_0.5.csv,80,ols,3,8,3.111345799382296,1.7639007339933548,1.3565071947658285,1.6432967723534375,51.800000000000004,0.03190884656365244,7.217391304347826,69.0
initial_value_80_samples_500_a_0.1_b_100_delta_0.5.csv,80,ols,3,10,3.4664144983809946,1.8618309532234645,1.4168602679873648,1.7209899419222896,52.104208416833664,0.03190884656365244,8.719298245614034,57.0
initial_value_80_samples_500_a_0.1_b_100_delta_0.5.csv,80,ols,3,12,5.161844147346324,2.271969222358948,1.6947755539649947,2.0668096445154913,48.19277108433735,0.03190884656365244,10.333333333333334,48.0
initial_value_80_samples_500_a_0.1_b_100_delta_0.5.csv,80,ols,3,15,8.272992251191559,2.876280975703097,2.071430649658403,2.5187512097363163,49.2,0.03190884656365244,12.76923076923077,39.0
initial_value_80_samples_500_a_0.1_b_100_delta_0.5.csv,80,ols,4,8,3.4966379659856814,1.8699299361167738,1.4071457111522332,1.7028688602381659,51.0,0.03190884656365244,7.53030303030303,66.0
initial_value_80_samples_500_a_0.1_b_100_delta_0.5.csv,80,ols,4,10,3.904992904371048,1.9761054891809415,1.4657362012768145,1.7842932104093359,53.6,0.03190884656365244,9.036363636363637,55.0
initial_value_80_samples_500_a_0.1_b_100_delta_0.5.csv,80,ols,4,12,4.0571509021861685,2.0142370521331814,1.4630283050962616,1.7770275899658534,51.6,0.03190884656365244,10.354166666666666,48.0
initial_value_80_samples_500_a_0.1_b_100_delta_0.5.csv,80,ols,4,15,6.795306259549497,2.6067808230746015,1.9158759895855688,2.3378602398337143,49.4,0.03190884656365244,13.078947368421053,38.0
initial_value_80_samples_500_a_0.1_b_100_delta_0.5.csv,80,ols,5,8,3.130096697128075,1.7692079293085012,1.3065535172220593,1.5853996533968044,48.0,0.03190884656365244,7.630769230769231,65.0
initial_value_80_samples_500_a_0.1_b_100_delta_0.5.csv,80,ols,5,10,3.5920546480850586,1.8952716554850544,1.3563806383176638,1.6449500833172883,53.400000000000006,0.03190884656365244,9.185185185185185,54.0
initial_value_80_samples_500_a_0.1_b_100_delta_0.5.csv,80,ols,5,12,5.632000912621374,2.373183708148481,1.796141430714603,2.182922974034463,47.599999999999994,0.03190884656365244,10.782608695652174,46.0
initial_value_80_samples_500_a_0.1_b_100_delta_0.5.csv,80,ols,5,15,5.5278424881723085,2.3511364248321085,1.823420143827024,2.2123416774065885,51.710261569416495,0.03190884656365244,13.324324324324325,37.0
initial_value_80_samples_500_a_0.2_b_150_delta_2.0.csv,80,ols,3,8,45.21360593195775,6.7241063296142,5.31311143141051,6.848145460325833,48.8,0.024087894411037526,6.72972972972973,74.0
initial_value_80_samples_500_a_0.2_b_150_delta_2.0.csv,80,ols,3,10,49.3607805413182,7.025722777146719,5.331447344765833,6.915312404487269,47.0,0.024087894411037526,8.3,60.0
initial_value_80_samples_500_a_0.2_b_150_delta_2.0.csv,80,ols,3,12,50.609970254245965,7.11406847410439,5.508365690228407,7.241980387923561,50.4,0.024087894411037526,9.764705882352942,51.0
initial_value_80_samples_500_a_0.2_b_150_delta_2.0.csv,80,ols,3,15,83.23651843827824,9.123404980503619,6.7511297295727575,8.916463825276992,48.0,0.024087894411037526,11.857142857142858,42.0
initial_value_80_samples_500_a_0.2_b_150_delta_2.0.csv,80,ols,4,8,49.13022693285317,7.009295751561149,5.499891067339075,7.191294276603778,47.69539078156313,0.024087894411037526,6.985915492957746,71.0
initial_value_80_samples_500_a_0.2_b_150_delta_2.0.csv,80,ols,4,10,51.837818826907935,7.199848528053068,5.356857123071089,7.0067759983608395,49.4,0.024087894411037526,8.568965517241379,58.0
initial_value_80_samples_500_a_0.2_b_150_delta_2.0.csv,80,ols,4,12,59.937210221187094,7.741912568686571,5.631591780047066,7.2603118382846885,47.8,0.024087894411037526,10.142857142857142,49.0
initial_value_80_samples_500_a_0.2_b_150_delta_2.0.csv,80,ols,4,15,100.18756642311416,10.009373927629747,7.3836427230858614,9.777416066710437,47.199999999999996,0.024087894411037526,12.425,40.0
initial_value_80_samples_500_a_0.2_b_150_delta_2.0.csv,80,ols,5,8,40.54144810635155,6.3672166687141685,4.7688903195877925,6.289585806881984,50.0,0.024087894411037526,7.402985074626866,67.0
initial_value_80_samples_500_a_0.2_b_150_delta_2.0.csv,80,ols,5,10,47.45581172395675,6.888817875655935,5.2478626126757835,6.872411619420451,50.8,0.024087894411037526,8.701754385964913,57.0
initial_value_80_samples_500_a_0.2_b_150_delta_2.0.csv,80,ols,5,12,57.75658812888223,7.599775531480008,5.519083105667538,7.095055664749229,48.0,0.024087894411037526,10.333333333333334,48.0
initial_value_80_samples_500_a_0.2_b_150_delta_2.0.csv,80,ols,5,15,89.77634329775049,9.475037904818665,7.058546953089503,9.055082955758852,46.800000000000004,0.024087894411037526,12.717948717948717,39.0
initial_value_80_samples_500_a_0.3_b_120_delta_1.0.csv,80,ols,3,8,24.547367166460216,4.954529964230736,3.691351849552901,3.012067128946735,48.795180722891565,0.02330851561068184,7.75,64.0
initial_value_80_samples_500_a_0.3_b_120_delta_1.0.csv,80,ols,3,10,31.093169825573597,5.57612498295847,4.189435114698328,3.444292118769536,51.0,0.02330851561068184,9.39622641509434,53.0
initial_value_80_samples_500_a_0.3_b_120_delta_1.0.csv,80,ols,3,12,42.136675875191145,6.4912769063714375,5.070530262877887,4.092361855505748,49.0,0.02330851561068184,11.066666666666666,45.0
initial_value_80_samples_500_a_0.3_b_120_delta_1.0.csv,80,ols,3,15,34.888494171282694,5.906648302657159,4.55318144608193,3.692287138970643,48.199999999999996,0.02330851561068184,13.45945945945946,37.0
initial_value_80_samples_500_a_0.3_b_120_delta_1.0.csv,80,ols,4,8,26.272397033222937,5.125660643587609,3.8790017551089986,3.175014640323605,49.6,0.02330851561068184,7.765625,64.0
initial_value_80_samples_500_a_0.3_b_120_delta_1.0.csv,80,ols,4,10,32.976895258424676,5.74255128478838,4.518086357131921,3.7388997422462324,48.4,0.02330851561068184,9.557692307692308,52.0
initial_value_80_samples_500_a_0.3_b_120_delta_1.0.csv,80,ols,4,12,33.09408629515844,5.752745978674744,4.472490273057794,3.669380241178714,46.292585170340686,0.02330851561068184,11.272727272727273,44.0
initial_value_80_samples_500_a_0.3_b_120_delta_1.0.csv,80,ols,4,15,37.214677447639815,6.100383385299633,4.700131895303813,3.824367438610006,48.0,0.02330851561068184,13.432432432432432,37.0
initial_value_80_samples_500_a_0.3_b_120_delta_1.0.csv,80,ols,5,8,23.98054057906876,4.896993013990193,3.6973567379295784,2.9780915624061044,50.0,0.02330851561068184,7.873015873015873,63.0
initial_value_80_samples_500_a_0.3_b_120_delta_1.0.csv,80,ols,5,10,27.745456510714423,5.267395609854496,3.944139795514803,3.1367419097742566,49.4,0.02330851561068184,9.72549019607843,51.0
initial_value_80_samples_500_a_0.3_b_120_delta_1.0.csv,80,ols,5,12,37.70510413193713,6.140448202854342,4.624475160172177,3.679897828406517,50.8,0.02330851561068184,11.272727272727273,44.0
initial_value_80_samples_500_a_0.3_b_120_delta_1.0.csv,80,ols,5,15,56.72410164175989,7.531540456092624,5.9636606201051485,4.824070346317634,49.2,0.02330851561068184,13.777777777777779,36.0
initial_value_80_samples_500_a_0.4_b_110_delta_0.1.csv,80,ols,3,8,0.18266141035007774,0.42738906203841687,0.31428886282113033,0.3065737167587878,57.71543086172345,0.0297237388647226,7.888888888888889,63.0
initial_value_80_samples_500_a_0.4_b_110_delta_0.1.csv,80,ols,3,10,0.18828654289094812,0.4339199729108446,0.3186902661377358,0.3096869578869971,57.8,0.0297237388647226,9.764705882352942,51.0
initial_value_80_samples_500_a_0.4_b_110_delta_0.1.csv,80,ols,3,12,0.2084442522142639,0.456556953965509,0.34326697605380063,0.3329316637806502,59.199999999999996,0.0297237388647226,11.581395348837209,43.0
initial_value_80_samples_500_a_0.4_b_110_delta_0.1.csv,80,ols,3,15,0.3762081973114188,0.6133581313648812,0.4681147568012616,0.4542991210045294,59.599999999999994,0.0297237388647226,14.228571428571428,35.0
initial_value_80_samples_500_a_0.4_b_110_delta_0.1.csv,80,ols,4,8,0.17187234507084143,0.41457489681701837,0.3060081891051023,0.29866533491472297,60.0,0.0297237388647226,7.888888888888889,63.0
initial_value_80_samples_500_a_0.4_b_110_delta_0.1.csv,80,ols,4,10,0.27452718138963,0.5239534152857771,0.396414227399352,0.38454478484069227,60.4,0.0297237388647226,9.745098039215685,51.0
initial_value_80_samples_500_a_0.4_b_110_delta_0.1.csv,80,ols,4,12,0.2701531785386748,0.5197626174886713,0.3830602940929588,0.36939627783045675,58.199999999999996,0.0297237388647226,11.55813953488372,43.0
initial_value_80_samples_500_a_0.4_b_110_delta_0.1.csv,80,ols,4,15,0.3761944830352729,0.6133469515985817,0.4660174264098976,0.4474439183225393,59.036144578313255,0.0297237388647226,14.558823529411764,34.0
initial_value_80_samples_500_a_0.4_b_110_delta_0.1.csv,80,ols,5,8,0.19359452236765193,0.4399937753737568,0.33198280989445234,0.3251625202456797,58.14889336016097,0.0297237388647226,7.951612903225806,62.0
initial_value_80_samples_500_a_0.4_b_110_delta_0.1.csv,80,ols,5,10,0.19203024595800086,0.4382125579647403,0.33645297662007023,0.3312900352707129,61.44578313253012,0.0297237388647226,9.88,50.0
initial_value_80_samples_500_a_0.4_b_110_delta_0.1.csv,80,ols,5,12,0.331368116819145,0.5756458258505355,0.43177309431620037,0.4189831174416102,59.118236472945895,0.0297237388647226,11.785714285714286,42.0
initial_value_80_samples_500_a_0.4_b_110_delta_0.1.csv,80,ols,5,15,0.3224113793260493,0.5678128030663356,0.43524576230403095,0.4200390412438565,59.4,0.0297237388647226,14.588235294117647,34.0
initial_value_80_samples_500_a_0.5_b_130_delta_3.0.csv,80,ols,3,8,224.5347773543163,14.98448455417524,11.177972165216532,10.253607258541733,46.49298597194389,0.01732186264262015,6.902777777777778,72.0
initial_value_80_samples_500_a_0.5_b_130_delta_3.0.csv,80,ols,3,10,236.18093193183674,15.36817920027733,11.69685785063632,10.809509146505897,50.2,0.01732186264262015,8.736842105263158,57.0
initial_value_80_samples_500_a_0.5_b_130_delta_3.0.csv,80,ols,3,12,233.02654080563025,15.265206870711914,11.226634189080142,10.084770308910864,47.791164658634536,0.01732186264262015,10.553191489361701,47.0
initial_value_80_samples_500_a_0.5_b_130_delta_3.0.csv,80,ols,3,15,236.61988346743567,15.382453753138206,11.678431124607837,10.922611392722196,49.8,0.01732186264262015,12.76923076923077,39.0
initial_value_80_samples_500_a_0.5_b_130_delta_3.0.csv,80,ols,4,8,134.36829977225057,11.59173411411125,8.727980956700257,7.96519037763912,47.68611670020121,0.01732186264262015,7.159420289855072,69.0
initial_value_80_samples_500_a_0.5_b_130_delta_3.0.csv,80,ols,4,10,183.77406964151245,13.556329504755793,10.211071901535828,9.625844367993537,48.08853118712273,0.01732186264262015,8.821428571428571,56.0
initial_value_80_samples_500_a_0.5_b_130_delta_3.0.csv,80,ols,4,12,292.2290013705362,17.094706823181735,12.780629421113364,11.539022248531303,47.8,0.01732186264262015,10.574468085106384,47.0
initial_value_80_samples_500_a_0.5_b_130_delta_3.0.csv,80,ols,4,15,396.0919049351093,19.90205780654627,14.85529457148692,13.586171862871513,46.3855421686747,0.01732186264262015,13.026315789473685,38.0
initial_value_80_samples_500_a_0.5_b_130_delta_3.0.csv,80,ols,5,8,224.01652401148718,14.967181565394574,11.03307379569831,10.128023517544175,47.88732394366197,0.01732186264262015,7.825396825396825,63.0
initial_value_80_samples_500_a_0.5_b_130_delta_3.0.csv,80,ols,5,10,244.84821059258812,15.64762635649855,11.730846526048493,10.657968235696003,50.6,0.01732186264262015,8.857142857142858,56.0
initial_value_80_samples_500_a_0.5_b_130_delta_3.0.csv,80,ols,5,12,263.3002434237892,16.2265290011077,12.361150245335358,10.98553016806334,49.094567404426556,0.01732186264262015,10.717391304347826,46.0
initial_value_80_samples_500_a_0.5_b_130_delta_3.0.csv,80,ols,5,15,381.15842189180074,19.52327897387631,14.967428887299937,13.515172509458587,46.800000000000004,0.01732186264262015,13.405405405405405,37.0
initial_value_80_samples_500_a_0.6_b_90_delta_1.5.csv,80,ols,3,8,34.78361194445141,5.897763300137723,4.436737072736747,4.095473172450275,48.09619238476954,0.024061862320567205,7.202898550724638,69.0
initial_value_80_samples_500_a_0.6_b_90_delta_1.5.csv,80,ols,3,10,31.918549530705224,5.649650390130811,4.219089027175432,3.985825564257031,53.0,0.024061862320567205,8.586206896551724,58.0
initial_value_80_samples_500_a_0.6_b_90_delta_1.5.csv,80,ols,3,12,45.358757587088625,6.734891059778816,5.443083181795053,5.132756328060777,50.6,0.024061862320567205,10.16326530612245,49.0
initial_value_80_samples_500_a_0.6_b_90_delta_1.5.csv,80,ols,3,15,51.212980802629495,7.156324531673329,5.623895641330703,5.164060046618062,49.6,0.024061862320567205,12.45,40.0
initial_value_80_samples_500_a_0.6_b_90_delta_1.5.csv,80,ols,4,8,36.90941712899488,6.0753121013652365,4.775256198590134,4.457654195190197,49.6,0.024061862320567205,7.417910447761194,67.0
initial_value_80_samples_500_a_0.6_b_90_delta_1.5.csv,80,ols,4,10,30.73620029439351,5.54402383602321,4.310572893902003,4.11008861416271,48.199999999999996,0.024061862320567205,8.875,56.0
initial_value_80_samples_500_a_0.6_b_90_delta_1.5.csv,80,ols,4,12,51.34541964679113,7.16557182971402,5.274285651812876,4.9103642282806765,50.905432595573444,0.024061862320567205,10.291666666666666,48.0
initial_value_80_samples_500_a_0.6_b_90_delta_1.5.csv,80,ols,4,15,56.30989872457493,7.50399218580183,5.603004454516927,5.202650058955125,48.0,0.024061862320567205,12.743589743589743,39.0
initial_value_80_samples_500_a_0.6_b_90_delta_1.5.csv,80,ols,5,8,43.26455495783181,6.5775797188503775,4.965674431139706,4.641572719555027,47.199999999999996,0.024061862320567205,7.630769230769231,65.0
initial_value_80_samples_500_a_0.6_b_90_delta_1.5.csv,80,ols,5,10,40.11070324959927,6.333301133658439,5.019774641871723,4.694233323578515,52.800000000000004,0.024061862320567205,9.185185185185185,54.0
initial_value_80_samples_500_a_0.6_b_90_delta_1.5.csv,80,ols,5,12,53.16356137027946,7.291334676880458,5.385251957289984,4.988435480158605,53.50701402805611,0.024061862320567205,10.53191489361702,47.0
initial_value_80_samples_500_a_0.6_b_90_delta_1.5.csv,80,ols,5,15,59.54021050714619,7.716230330099419,6.151406781679974,5.7681010910970345,51.41129032258065,0.024061862320567205,12.947368421052632,38.0
initial_value_80_samples_500_a_0.8_b_80_delta_0.3.csv,80,ols,3,8,1.371921319105963,1.171290450360611,0.8780587771343521,1.0925103105357108,51.0,0.034966015684472385,6.821917808219178,73.0
initial_value_80_samples_500_a_0.8_b_80_delta_0.3.csv,80,ols,3,10,1.7376102657549735,1.3181844581677382,1.0053536978613,1.252844504649588,52.400000000000006,0.034966015684472385,8.586206896551724,58.0
initial_value_80_samples_500_a_0.8_b_80_delta_0.3.csv,80,ols,3,12,2.55939437090234,1.5998107297122182,1.2105465683918066,1.5050599734870056,50.0,0.034966015684472385,9.96,50.0
initial_value_80_samples_500_a_0.8_b_80_delta_0.3.csv,80,ols,3,15,2.339582882121717,1.5295695087578456,1.1521783385488882,1.4350572429979986,54.400000000000006,0.034966015684472385,12.146341463414634,41.0
initial_value_80_samples_500_a_0.8_b_80_delta_0.3.csv,80,ols,4,8,1.2761408492793187,1.12966404266017,0.8475079168345865,1.0543134872217936,53.0,0.034966015684472385,6.902777777777778,72.0
initial_value_80_samples_500_a_0.8_b_80_delta_0.3.csv,80,ols,4,10,2.1755286796747804,1.4749673486809056,1.1352861933383218,1.411960324746359,49.8,0.034966015684472385,8.719298245614034,57.0
initial_value_80_samples_500_a_0.8_b_80_delta_0.3.csv,80,ols,4,12,2.2474007776889016,1.4991333421977184,1.1597861235691165,1.4412976354579505,51.0,0.034966015684472385,10.354166666666666,48.0
initial_value_80_samples_500_a_0.8_b_80_delta_0.3.csv,80,ols,4,15,3.6238285326140383,1.9036356091999431,1.428181232275623,1.7751359166821377,48.6,0.034966015684472385,12.425,40.0
initial_value_80_samples_500_a_0.8_b_80_delta_0.3.csv,80,ols,5,8,1.5173668297369152,1.2318144461471927,0.9611651822687854,1.197806971179969,47.0,0.034966015684472385,7.294117647058823,68.0
initial_value_80_samples_500_a_0.8_b_80_delta_0.3.csv,80,ols,5,10,1.6170968287567926,1.2716512213483666,0.9589700239046105,1.1925361260432703,49.899799599198396,0.034966015684472385,8.839285714285714,56.0
initial_value_80_samples_500_a_0.8_b_80_delta_0.3.csv,80,ols,5,12,2.4749942896263097,1.5732114573782858,1.157318850377859,1.43830757221997,50.4,0.034966015684472385,10.553191489361701,47.0
initial_value_80_samples_500_a_0.8_b_80_delta_0.3.csv,80,ols,5,15,2.040882552444084,1.4285946074531026,1.0072665136909882,1.252991558611982,54.2,0.034966015684472385,12.717948717948717,39.0
