file,z0,method,window_size,mse,mae,type
initial_value_5_samples_500_a_0.6_b_100.csv,5,ols,12,84.41965419742698,6.273214546611824,fixed
initial_value_5_samples_500_a_0.6_b_100.csv,5,diff_ols,12,41.24729794376038,4.7062988910787835,fixed
initial_value_5_samples_500_a_0.6_b_100.csv,5,ols,15,87.40738749836628,7.1109149117721255,fixed
initial_value_5_samples_500_a_0.6_b_100.csv,5,diff_ols,15,48.145178027409855,5.144207995896419,fixed
initial_value_5_samples_500_a_0.6_b_90_delta_1.5.csv,5,ols,3,14.810375856265077,2.9589365369397753,fixed
initial_value_5_samples_500_a_0.6_b_90_delta_1.5.csv,5,diff_ols,3,325.8566774918076,6.811968265891188,fixed
initial_value_5_samples_500_a_0.6_b_90_delta_1.5.csv,5,ols,4,15.93694940403215,2.926547682104925,fixed
initial_value_5_samples_500_a_0.6_b_90_delta_1.5.csv,5,diff_ols,4,87.55086703294377,3.8221984408245158,fixed
initial_value_5_samples_500_a_0.6_b_90_delta_1.5.csv,5,ols,5,22.113619706855054,3.5131875208372394,fixed
initial_value_5_samples_500_a_0.6_b_90_delta_1.5.csv,5,diff_ols,5,34.70604190454201,3.0940729723480045,fixed
initial_value_5_samples_500_a_0.6_b_90_delta_1.5.csv,5,ols,8,31.363040455402153,4.283372206876598,fixed
initial_value_5_samples_500_a_0.6_b_90_delta_1.5.csv,5,diff_ols,8,38.011432670823396,3.606423875998036,fixed
initial_value_5_samples_500_a_0.6_b_90_delta_1.5.csv,5,ols,10,31.745774005784487,4.456807405239695,fixed
initial_value_5_samples_500_a_0.6_b_90_delta_1.5.csv,5,diff_ols,10,20.68110340825021,3.5537032802485937,fixed
initial_value_5_samples_500_a_0.6_b_90_delta_1.5.csv,5,ols,12,50.830022143454194,5.249942199739787,fixed
initial_value_5_samples_500_a_0.6_b_90_delta_1.5.csv,5,diff_ols,12,29.802235885846166,3.953832209425135,fixed
initial_value_5_samples_500_a_0.6_b_90_delta_1.5.csv,5,ols,15,55.000269472690015,5.932365704943453,fixed
initial_value_5_samples_500_a_0.6_b_90_delta_1.5.csv,5,diff_ols,15,34.63993152660866,4.452760522780464,fixed
initial_value_5_samples_500_a_0.8_b_100.csv,5,ols,3,0.19331202303286593,0.2987145304236435,fixed
initial_value_5_samples_500_a_0.8_b_100.csv,5,diff_ols,3,163.78696630763685,2.288079918366945,fixed
initial_value_5_samples_500_a_0.8_b_100.csv,5,ols,4,0.29114478024023804,0.3425788844112394,fixed
initial_value_5_samples_500_a_0.8_b_100.csv,5,diff_ols,4,1.097719964396608,0.5844605403188666,fixed
initial_value_5_samples_500_a_0.8_b_100.csv,5,ols,5,0.35898319495405384,0.3761774370474095,fixed
initial_value_5_samples_500_a_0.8_b_100.csv,5,diff_ols,5,1.5461652818360616,0.6850031083047275,fixed
initial_value_5_samples_500_a_0.8_b_100.csv,5,ols,8,1.2760505225924055,0.5929685241316752,fixed
initial_value_5_samples_500_a_0.8_b_100.csv,5,diff_ols,8,3.2589849698668,0.9437421037483174,fixed
initial_value_5_samples_500_a_0.8_b_100.csv,5,ols,10,1.9738993923736983,0.75705324382112,fixed
initial_value_5_samples_500_a_0.8_b_100.csv,5,diff_ols,10,4.742138687768054,1.1449494943305552,fixed
initial_value_5_samples_500_a_0.8_b_100.csv,5,ols,12,2.4946668830552547,0.8281381483631882,fixed
initial_value_5_samples_500_a_0.8_b_100.csv,5,diff_ols,12,6.320301172660561,1.2889906255597385,fixed
initial_value_5_samples_500_a_0.8_b_100.csv,5,ols,15,5.6567892734327465,1.2282046120332917,fixed
initial_value_5_samples_500_a_0.8_b_100.csv,5,diff_ols,15,9.171940744751202,1.5908438915244354,fixed
initial_value_5_samples_500_a_0.8_b_80_delta_0.3.csv,5,ols,3,0.5514822072421897,0.5595008071077808,fixed
initial_value_5_samples_500_a_0.8_b_80_delta_0.3.csv,5,diff_ols,3,162.05912534933174,3.075645444419719,fixed
initial_value_5_samples_500_a_0.8_b_80_delta_0.3.csv,5,ols,4,0.8333904897167694,0.6982342695376356,fixed
initial_value_5_samples_500_a_0.8_b_80_delta_0.3.csv,5,diff_ols,4,35.46242561099029,1.2894626661981907,fixed
initial_value_5_samples_500_a_0.8_b_80_delta_0.3.csv,5,ols,5,1.04816341114309,0.7810770061598048,fixed
initial_value_5_samples_500_a_0.8_b_80_delta_0.3.csv,5,diff_ols,5,22.25501896483631,1.2171041093829544,fixed
initial_value_5_samples_500_a_0.8_b_80_delta_0.3.csv,5,ols,8,1.1915840981088992,0.8505199581076223,fixed
initial_value_5_samples_500_a_0.8_b_80_delta_0.3.csv,5,diff_ols,8,3.4724916310754894,1.1555256014264574,fixed
initial_value_5_samples_500_a_0.8_b_80_delta_0.3.csv,5,ols,10,2.0141019293566824,1.064858968327931,fixed
initial_value_5_samples_500_a_0.8_b_80_delta_0.3.csv,5,diff_ols,10,6.257573983220733,1.445425964182215,fixed
initial_value_5_samples_500_a_0.8_b_80_delta_0.3.csv,5,ols,12,2.4631300338900606,1.2047730090349338,fixed
initial_value_5_samples_500_a_0.8_b_80_delta_0.3.csv,5,diff_ols,12,5.3707897615604425,1.5228764324835669,fixed
initial_value_5_samples_500_a_0.8_b_80_delta_0.3.csv,5,ols,15,4.7349164438680225,1.6458859082725987,fixed
initial_value_5_samples_500_a_0.8_b_80_delta_0.3.csv,5,diff_ols,15,7.3555435688509405,1.7010580783062323,fixed
initial_value_5_samples_500_a_1.0_b_80.csv,5,ols,3,0.36591781943203605,0.4523538361591417,fixed
initial_value_5_samples_500_a_1.0_b_80.csv,5,diff_ols,3,82.85882900477743,1.8930392931138862,fixed
initial_value_5_samples_500_a_1.0_b_80.csv,5,ols,4,0.544074096776088,0.5293513103991172,fixed
initial_value_5_samples_500_a_1.0_b_80.csv,5,diff_ols,4,72.91649878694112,1.6975923001787072,fixed
initial_value_5_samples_500_a_1.0_b_80.csv,5,ols,5,0.685228671815439,0.614227007048643,fixed
initial_value_5_samples_500_a_1.0_b_80.csv,5,diff_ols,5,1.3881270591834132,0.7034650327941526,fixed
initial_value_5_samples_500_a_1.0_b_80.csv,5,ols,8,1.3331617974615668,0.7880859254326196,fixed
initial_value_5_samples_500_a_1.0_b_80.csv,5,diff_ols,8,2.8665562151789112,0.9543961280809579,fixed
initial_value_5_samples_500_a_1.0_b_80.csv,5,ols,10,1.8970668584098909,0.9283227484191536,fixed
initial_value_5_samples_500_a_1.0_b_80.csv,5,diff_ols,10,4.080858582499632,1.10526054963524,fixed
initial_value_5_samples_500_a_1.0_b_80.csv,5,ols,12,2.513075889717752,1.022508611680581,fixed
initial_value_5_samples_500_a_1.0_b_80.csv,5,diff_ols,12,5.260982665953966,1.2118886768449821,fixed
initial_value_5_samples_500_a_1.0_b_80.csv,5,ols,15,4.94004010684325,1.3504290939057293,fixed
initial_value_5_samples_500_a_1.0_b_80.csv,5,diff_ols,15,7.74062679053175,1.4903868586962847,fixed
initial_value_80_samples_500.csv,80,ols,3,6.0432992787167485,1.928083109987865,fixed
initial_value_80_samples_500.csv,80,diff_ols,3,36.602691202178754,3.1458896873647175,fixed
initial_value_80_samples_500.csv,80,ols,4,8.186178803390145,2.136919264389096,fixed
initial_value_80_samples_500.csv,80,diff_ols,4,8.845072558821377,2.0322814410331493,fixed
initial_value_80_samples_500.csv,80,ols,5,12.52057293532173,2.6753647095078494,fixed
initial_value_80_samples_500.csv,80,diff_ols,5,12.721131018080385,2.3565058874597864,fixed
initial_value_80_samples_500.csv,80,ols,8,20.291110859488665,3.474755571538783,fixed
initial_value_80_samples_500.csv,80,diff_ols,8,11.117681497333471,2.4659567509575973,fixed
initial_value_80_samples_500.csv,80,ols,10,24.64985025875642,3.8520419936410293,fixed
initial_value_80_samples_500.csv,80,diff_ols,10,11.22780411655809,2.6520559434310673,fixed
initial_value_80_samples_500.csv,80,ols,12,22.872730597132218,3.749460239944082,fixed
initial_value_80_samples_500.csv,80,diff_ols,12,11.60034799770418,2.5912212025898955,fixed
initial_value_80_samples_500.csv,80,ols,15,36.8904923081856,4.53609134435611,fixed
initial_value_80_samples_500.csv,80,diff_ols,15,19.87034528579198,3.3667391140237255,fixed
initial_value_80_samples_500_a_0.1_b_100_delta_0.5.csv,80,ols,3,1.4741989950107806,0.9192783783828664,fixed
initial_value_80_samples_500_a_0.1_b_100_delta_0.5.csv,80,diff_ols,3,5.3434893272725095,1.2710668150257525,fixed
initial_value_80_samples_500_a_0.1_b_100_delta_0.5.csv,80,ols,4,1.7589807791913044,1.0252094988061686,fixed
initial_value_80_samples_500_a_0.1_b_100_delta_0.5.csv,80,diff_ols,4,2.8484263876560085,1.1219642222279076,fixed
initial_value_80_samples_500_a_0.1_b_100_delta_0.5.csv,80,ols,5,2.235328455523308,1.1307366224876418,fixed
initial_value_80_samples_500_a_0.1_b_100_delta_0.5.csv,80,diff_ols,5,2.453707019163485,1.0316096395487306,fixed
initial_value_80_samples_500_a_0.1_b_100_delta_0.5.csv,80,ols,8,3.4591124146110177,1.415161533934209,fixed
initial_value_80_samples_500_a_0.1_b_100_delta_0.5.csv,80,diff_ols,8,2.420183099636775,1.1716366932744342,fixed
initial_value_80_samples_500_a_0.1_b_100_delta_0.5.csv,80,ols,10,5.4382664595053685,1.7261467415363678,fixed
initial_value_80_samples_500_a_0.1_b_100_delta_0.5.csv,80,diff_ols,10,2.379216252773762,1.1885265420728206,fixed
initial_value_80_samples_500_a_0.1_b_100_delta_0.5.csv,80,ols,12,7.957733887296625,2.0715094930237017,fixed
initial_value_80_samples_500_a_0.1_b_100_delta_0.5.csv,80,diff_ols,12,3.797310636990424,1.477235099815175,fixed
initial_value_80_samples_500_a_0.1_b_100_delta_0.5.csv,80,ols,15,8.304801950829685,2.127761184065266,fixed
initial_value_80_samples_500_a_0.1_b_100_delta_0.5.csv,80,diff_ols,15,4.413717976675501,1.5757154080968314,fixed
initial_value_80_samples_500_a_0.2_b_150_delta_2.0.csv,80,ols,3,25.004360697662406,3.8156270697066064,fixed
initial_value_80_samples_500_a_0.2_b_150_delta_2.0.csv,80,diff_ols,3,57.149347038725246,4.878637263948588,fixed
initial_value_80_samples_500_a_0.2_b_150_delta_2.0.csv,80,ols,4,29.062085423393647,4.034655779743431,fixed
initial_value_80_samples_500_a_0.2_b_150_delta_2.0.csv,80,diff_ols,4,35.76606248677661,4.069979256118292,fixed
initial_value_80_samples_500_a_0.2_b_150_delta_2.0.csv,80,ols,5,35.72459611259913,4.423204006477146,fixed
initial_value_80_samples_500_a_0.2_b_150_delta_2.0.csv,80,diff_ols,5,33.19055542911779,4.070375110985754,fixed
initial_value_80_samples_500_a_0.2_b_150_delta_2.0.csv,80,ols,8,53.13284384559835,5.484677334404613,fixed
initial_value_80_samples_500_a_0.2_b_150_delta_2.0.csv,80,diff_ols,8,24.124063880041266,3.7997223993737212,fixed
initial_value_80_samples_500_a_0.2_b_150_delta_2.0.csv,80,ols,10,74.43820174307682,6.859440622805702,fixed
initial_value_80_samples_500_a_0.2_b_150_delta_2.0.csv,80,diff_ols,10,41.21875746326566,4.931885509919046,fixed
initial_value_80_samples_500_a_0.2_b_150_delta_2.0.csv,80,ols,12,64.44711731347078,5.715348490189317,fixed
initial_value_80_samples_500_a_0.2_b_150_delta_2.0.csv,80,diff_ols,12,48.36768103701077,4.857780126740765,fixed
initial_value_80_samples_500_a_0.2_b_150_delta_2.0.csv,80,ols,15,81.48034118481033,6.800643755325297,fixed
initial_value_80_samples_500_a_0.2_b_150_delta_2.0.csv,80,diff_ols,15,57.03928298342598,5.530835436918627,fixed
initial_value_80_samples_500_a_0.3_b_120_delta_1.0.csv,80,ols,3,9.872390259663282,2.420845375799202,fixed
initial_value_80_samples_500_a_0.3_b_120_delta_1.0.csv,80,diff_ols,3,118.463990116391,4.400051103987676,fixed
initial_value_80_samples_500_a_0.3_b_120_delta_1.0.csv,80,ols,4,13.939339197143145,2.846110630386144,fixed
initial_value_80_samples_500_a_0.3_b_120_delta_1.0.csv,80,diff_ols,4,88.16113649786503,3.9940126731622896,fixed
initial_value_80_samples_500_a_0.3_b_120_delta_1.0.csv,80,ols,5,14.890240850683515,2.8697602070049215,fixed
initial_value_80_samples_500_a_0.3_b_120_delta_1.0.csv,80,diff_ols,5,47.659069053313,3.2740952747270473,fixed
initial_value_80_samples_500_a_0.3_b_120_delta_1.0.csv,80,ols,8,25.441917039499913,3.807169467734959,fixed
initial_value_80_samples_500_a_0.3_b_120_delta_1.0.csv,80,diff_ols,8,28.693994864305086,3.3336289931524785,fixed
initial_value_80_samples_500_a_0.3_b_120_delta_1.0.csv,80,ols,10,35.41072067343214,4.505182897724579,fixed
initial_value_80_samples_500_a_0.3_b_120_delta_1.0.csv,80,diff_ols,10,18.62612106938251,3.2911214602846943,fixed
initial_value_80_samples_500_a_0.3_b_120_delta_1.0.csv,80,ols,12,43.61111902337455,5.131551165842172,fixed
initial_value_80_samples_500_a_0.3_b_120_delta_1.0.csv,80,diff_ols,12,18.366070791368696,3.3107801194513975,fixed
initial_value_80_samples_500_a_0.3_b_120_delta_1.0.csv,80,ols,15,49.01122071794881,5.438237898179825,fixed
initial_value_80_samples_500_a_0.3_b_120_delta_1.0.csv,80,diff_ols,15,24.90185297684119,3.8738399704927953,fixed
initial_value_80_samples_500_a_0.4_b_110_delta_0.1.csv,80,ols,3,0.08144934691904317,0.21878478475327737,fixed
initial_value_80_samples_500_a_0.4_b_110_delta_0.1.csv,80,diff_ols,3,6.3045408819874424,0.47760664685700166,fixed
initial_value_80_samples_500_a_0.4_b_110_delta_0.1.csv,80,ols,4,0.09928466662485426,0.238571897756201,fixed
initial_value_80_samples_500_a_0.4_b_110_delta_0.1.csv,80,diff_ols,4,2.175832100417006,0.3404084475667034,fixed
initial_value_80_samples_500_a_0.4_b_110_delta_0.1.csv,80,ols,5,0.11622702016710787,0.2576903701223641,fixed
initial_value_80_samples_500_a_0.4_b_110_delta_0.1.csv,80,diff_ols,5,0.14601264257884547,0.28134973894016835,fixed
initial_value_80_samples_500_a_0.4_b_110_delta_0.1.csv,80,ols,8,0.1894275685823334,0.33705349733352347,fixed
initial_value_80_samples_500_a_0.4_b_110_delta_0.1.csv,80,diff_ols,8,0.2752092228064829,0.387855190140354,fixed
initial_value_80_samples_500_a_0.4_b_110_delta_0.1.csv,80,ols,10,0.16529844143463343,0.31460854811957406,fixed
initial_value_80_samples_500_a_0.4_b_110_delta_0.1.csv,80,diff_ols,10,0.32416863129507073,0.404714414779797,fixed
initial_value_80_samples_500_a_0.4_b_110_delta_0.1.csv,80,ols,12,0.1783624362595916,0.3296396290616297,fixed
initial_value_80_samples_500_a_0.4_b_110_delta_0.1.csv,80,diff_ols,12,0.48782370036458084,0.5023292745475679,fixed
initial_value_80_samples_500_a_0.4_b_110_delta_0.1.csv,80,ols,15,0.3338383547142208,0.4509884608919787,fixed
initial_value_80_samples_500_a_0.4_b_110_delta_0.1.csv,80,diff_ols,15,1.3726977336053345,0.6365221939397425,fixed
initial_value_80_samples_500_a_0.5_b_130_delta_3.0.csv,80,ols,3,81.08266925022377,6.775551422926098,fixed
initial_value_80_samples_500_a_0.5_b_130_delta_3.0.csv,80,diff_ols,3,263.48797400025086,9.324246163113235,fixed
initial_value_80_samples_500_a_0.5_b_130_delta_3.0.csv,80,ols,4,114.67809791281249,8.15824097379024,fixed
initial_value_80_samples_500_a_0.5_b_130_delta_3.0.csv,80,diff_ols,4,149.20559900672322,7.655852228917751,fixed
initial_value_80_samples_500_a_0.5_b_130_delta_3.0.csv,80,ols,5,155.05696803983307,9.13456945880378,fixed
initial_value_80_samples_500_a_0.5_b_130_delta_3.0.csv,80,diff_ols,5,182.31470012409986,8.028498888486405,fixed
initial_value_80_samples_500_a_0.5_b_130_delta_3.0.csv,80,ols,8,192.90493102078423,10.763450329616479,fixed
initial_value_80_samples_500_a_0.5_b_130_delta_3.0.csv,80,diff_ols,8,169.97686871360528,9.220993089993865,fixed
initial_value_80_samples_500_a_0.5_b_130_delta_3.0.csv,80,ols,10,211.533240121138,11.172306302540074,fixed
initial_value_80_samples_500_a_0.5_b_130_delta_3.0.csv,80,diff_ols,10,140.41352418315458,8.699454481284834,fixed
initial_value_80_samples_500_a_0.5_b_130_delta_3.0.csv,80,ols,12,260.8235143042995,12.184549242093187,fixed
initial_value_80_samples_500_a_0.5_b_130_delta_3.0.csv,80,diff_ols,12,237.0567388737843,10.160067392885804,fixed
initial_value_80_samples_500_a_0.5_b_130_delta_3.0.csv,80,ols,15,356.74258991266527,14.756880314708756,fixed
initial_value_80_samples_500_a_0.5_b_130_delta_3.0.csv,80,diff_ols,15,189.84357325354975,10.827339893467533,fixed
initial_value_80_samples_500_a_0.6_b_90_delta_1.5.csv,80,ols,3,22.65251735296522,3.559330796222415,fixed
initial_value_80_samples_500_a_0.6_b_90_delta_1.5.csv,80,diff_ols,3,52.879208117743595,4.086962494760467,fixed
initial_value_80_samples_500_a_0.6_b_90_delta_1.5.csv,80,ols,4,24.19143341340246,3.818253057254251,fixed
initial_value_80_samples_500_a_0.6_b_90_delta_1.5.csv,80,diff_ols,4,24.566138864408117,3.1491718266802557,fixed
initial_value_80_samples_500_a_0.6_b_90_delta_1.5.csv,80,ols,5,26.8961511107862,3.9129009011635816,fixed
initial_value_80_samples_500_a_0.6_b_90_delta_1.5.csv,80,diff_ols,5,16.614702196312006,3.0608897222401956,fixed
initial_value_80_samples_500_a_0.6_b_90_delta_1.5.csv,80,ols,8,33.57146357086129,4.491857482620065,fixed
initial_value_80_samples_500_a_0.6_b_90_delta_1.5.csv,80,diff_ols,8,19.80647370673431,3.5394190638091905,fixed
initial_value_80_samples_500_a_0.6_b_90_delta_1.5.csv,80,ols,10,42.71315331794566,5.215610308143738,fixed
initial_value_80_samples_500_a_0.6_b_90_delta_1.5.csv,80,diff_ols,10,28.157599172173022,3.978807901361458,fixed
initial_value_80_samples_500_a_0.6_b_90_delta_1.5.csv,80,ols,12,53.16166957627138,5.519894354961825,fixed
initial_value_80_samples_500_a_0.6_b_90_delta_1.5.csv,80,diff_ols,12,32.56579296447746,4.395341360313458,fixed
initial_value_80_samples_500_a_0.6_b_90_delta_1.5.csv,80,ols,15,71.46993563690366,6.264280142038052,fixed
initial_value_80_samples_500_a_0.6_b_90_delta_1.5.csv,80,diff_ols,15,36.450857099079414,4.635506203518562,fixed
initial_value_80_samples_500_a_0.8_b_80_delta_0.3.csv,80,ols,3,0.5845563522801704,0.5831007338286414,fixed
initial_value_80_samples_500_a_0.8_b_80_delta_0.3.csv,80,diff_ols,3,1.1084985651391865,0.688175090287273,fixed
initial_value_80_samples_500_a_0.8_b_80_delta_0.3.csv,80,ols,4,0.8281943884080708,0.6940378512502042,fixed
initial_value_80_samples_500_a_0.8_b_80_delta_0.3.csv,80,diff_ols,4,0.9404842584617479,0.6722836595609458,fixed
initial_value_80_samples_500_a_0.8_b_80_delta_0.3.csv,80,ols,5,1.0415663121871133,0.7645336014577545,fixed
initial_value_80_samples_500_a_0.8_b_80_delta_0.3.csv,80,diff_ols,5,0.7851141702081472,0.6499768480144632,fixed
initial_value_80_samples_500_a_0.8_b_80_delta_0.3.csv,80,ols,8,1.6632637422960466,0.9943457042970469,fixed
initial_value_80_samples_500_a_0.8_b_80_delta_0.3.csv,80,diff_ols,8,0.886484513301734,0.744880660288898,fixed
initial_value_80_samples_500_a_0.8_b_80_delta_0.3.csv,80,ols,10,2.847937887837569,1.2878918009315599,fixed
initial_value_80_samples_500_a_0.8_b_80_delta_0.3.csv,80,diff_ols,10,1.2472622153606507,0.8679194646317158,fixed
initial_value_80_samples_500_a_0.8_b_80_delta_0.3.csv,80,ols,12,3.1558024208737607,1.3448479430188345,fixed
initial_value_80_samples_500_a_0.8_b_80_delta_0.3.csv,80,diff_ols,12,1.3547493287268624,0.9195789039406309,fixed
initial_value_80_samples_500_a_0.8_b_80_delta_0.3.csv,80,ols,15,3.3314614994990643,1.2941499671219991,fixed
initial_value_80_samples_500_a_0.8_b_80_delta_0.3.csv,80,diff_ols,15,1.5780080312267741,0.992964565358913,fixed
