prediction_errors,predicted_step_function_time_interval,changepoint_probs,prediction_times,predictions,actual_values,predicted_step_function
3.8016697250580815,0.0,5e-11,0.0,8.801669725058082,5.0,8.801669725058082
2.118106338503029,0.02,0.05250000002802714,0.02,8.801669725058082,6.683563386555052,8.801669725058082
1.433912654826786,0.02,0.054966669112078835,0.04,8.801669725058082,7.367757070231296,8.801669725058082
0.44637765312455535,0.019999999999999997,0.05744837056972733,0.06,8.801669725058082,8.355292071933526,8.801669725058082
-0.2331504004152425,0.020000000000000004,0.05992774186784627,0.08,8.801669725058082,9.034820125473324,8.801669725058082
-0.4077767758820485,0.020000000000000004,0.06238197108457147,0.1,8.801669725058082,9.20944650094013,8.801669725058082
-0.7486964475043685,0.01999999999999999,0.06474392298294702,0.12,8.801669725058082,9.55036617256245,8.801669725058082
-0.4598448507763351,0.020000000000000018,0.06683582443670026,0.14,8.801669725058082,9.261514575834417,8.801669725058082
-2.5819406736389485,0.01999999999999999,0.0695666486310959,0.16,8.801669725058082,11.38361039869703,8.801669725058082
-3.3686572232955143,0.01999999999999999,0.07181040128551872,0.18,8.801669725058082,12.170326948353596,8.801669725058082
-0.9895379276960412,0.020000000000000018,0.07324169372226748,0.2,12.4903999859096,13.47993791360564,15.508452017515385
-0.9873335590918959,0.01999999999999999,0.07237591921437717,0.22,13.16107821515533,14.148411774247226,15.508452017515385
-0.9458255856992057,0.01999999999999999,0.06844133412851273,0.24,13.831756444401059,14.777582030100264,15.508452017515385
0.2808500203710693,0.020000000000000018,0.06448949534636421,0.26,14.50243467364679,14.221584653275722,15.508452017515385
-0.23066089952169655,0.020000000000000018,0.06425608432227171,0.28,15.173112902892521,15.403773802414218,15.508452017515385
-0.47847408940098646,0.019999999999999962,0.06580857741706313,0.3,15.84379113213825,16.322265221539237,15.508452017515385
-2.7760339581842075,0.020000000000000018,0.06836255004712084,0.32,16.51446936138398,19.290503319568188,15.508452017515385
-1.4643373084395677,0.020000000000000018,0.06976204335171426,0.34,17.18514759062971,18.64948489906928,15.508452017515385
-3.9410219918579976,0.019999999999999962,0.06945373015073507,0.36,17.85582581987544,21.79684781173344,15.508452017515385
-5.082719642411785,0.020000000000000018,0.0668399120915859,0.38,18.526504049121172,23.609223691532957,15.508452017515385
-2.675054647023739,0.020000000000000018,0.06437720496444059,0.4,23.176207712595183,25.85126235961892,28.090409149684195
-6.5684836809453095,0.019999999999999962,0.06372165708419995,0.42,24.26825247639274,30.83673615733805,28.090409149684195
-5.619621116618401,0.020000000000000018,0.06422371202216655,0.44,25.360297240190295,30.979918356808696,28.090409149684195
-8.77632977633689,0.020000000000000018,0.065047275416801,0.46,26.452342003987855,35.228671780324746,28.090409149684195
-7.3104286518571655,0.019999999999999962,0.06556635331468115,0.48,27.54438676778541,34.85481541964258,28.090409149684195
-7.53148888835533,0.020000000000000018,0.06585680978974737,0.5,28.636431531582968,36.1679204199383,28.090409149684195
-7.359157189289153,0.020000000000000018,0.06624405989669953,0.52,29.728476295380528,37.08763348466968,28.090409149684195
-11.107675576859965,0.020000000000000018,0.0686644514233889,0.54,30.820521059178088,41.92819663603805,28.090409149684195
-12.426250343660413,0.020000000000000018,0.07051088613487151,0.56,31.912565822975644,44.33881616663606,28.090409149684195
-11.084908698551445,0.019999999999999907,0.0713509532467877,0.58,33.0046105867732,44.08951928532464,28.090409149684195
2.2061153567693594,0.020000000000000018,0.07115303673463202,0.6,46.8126908034978,44.60657544672844,55.547879546386376
1.9202381383628264,0.020000000000000018,0.06988728570792525,0.62,48.75384385747304,46.83360571911022,55.547879546386376
9.368097676370795,0.020000000000000018,0.0709557037298238,0.64,50.694996911448285,41.32689923507749,55.547879546386376
11.399906682152853,0.020000000000000018,0.07204390464945666,0.66,52.63614996542353,41.236243283270674,55.547879546386376
15.831254412696225,0.020000000000000018,0.07600283978959996,0.68,54.57730301939877,38.746048606702544,55.547879546386376
21.727782339691295,0.019999999999999907,0.08184909728028195,0.7,56.518456073374,34.7906737336827,55.547879546386376
21.554629782624154,0.020000000000000018,0.08467652585710617,0.72,58.45960912734924,36.904979344725085,55.547879546386376
18.3760773837232,0.020000000000000018,0.08631780146509549,0.74,60.40076218132448,42.02468479760128,55.547879546386376
21.516192296648597,0.020000000000000018,0.08809896495743469,0.76,62.34191523529972,40.825722938651126,55.547879546386376
20.872211398947044,0.020000000000000018,0.08963894138617087,0.78,64.28306828927496,43.41085689032792,55.547879546386376
-7.401862244019043,0.020000000000000018,0.09129609272795672,0.8,38.86139948802592,46.26326173204496,37.053848069475315
-6.902615186668349,0.019999999999999907,0.09279626311463493,0.82,38.459721395014675,45.362336581683024,37.053848069475315
-12.296491398189119,0.020000000000000018,0.09475651412513214,0.84,38.05804330200343,50.35453470019255,37.053848069475315
-11.816120668938566,0.020000000000000018,0.09568375699872846,0.86,37.656365208992185,49.47248587793075,37.053848069475315
-21.01172978975012,0.020000000000000018,0.08627153199755166,0.88,37.25468711598094,58.26641690573106,37.053848069475315
-25.26158436652745,0.020000000000000018,0.06260223561964962,0.9,36.853009022969694,62.114593389497145,37.053848069475315
-29.209070794146697,0.020000000000000018,0.059487206873795245,0.92,36.451330929958445,65.66040172410514,37.053848069475315
-25.26827352564859,0.019999999999999907,0.06080206122866601,0.94,36.0496528369472,61.31792636259579,37.053848069475315
-20.49875163524819,0.020000000000000018,0.06362025393181031,0.96,35.64797474393596,56.14672637918415,37.053848069475315
-27.581370501978704,0.020000000000000018,0.06516800105825214,0.98,35.24629665092471,62.827667152903416,37.053848069475315
2.062488008792158,0.020000000000000018,0.06688749649339674,1.0,66.83861040407146,64.7761223952793,75.88768112328617
10.013036652154838,0.020000000000000018,0.06913307317771422,1.02,68.8495150083414,58.83647835618656,75.88768112328617
12.650418861166607,0.020000000000000018,0.0714860505156275,1.04,70.86041961261134,58.21000075144473,75.88768112328617
18.10623726205288,0.020000000000000018,0.07456610191558782,1.06,72.87132421688128,54.7650869548284,75.88768112328617
20.083555219619413,0.020000000000000018,0.07745638985843346,1.08,74.88222882115122,54.7986736015318,75.88768112328617
17.56228348857114,0.020000000000000018,0.07962248940566767,1.1,76.89313342542115,59.330849936850015,75.88768112328617
14.651871866454115,0.020000000000000018,0.08178844958177298,1.12,78.9040380296911,64.25216616323698,75.88768112328617
19.110427047608837,0.019999999999999796,0.08393441181771766,1.14,80.91494263396102,61.80451558635218,75.88768112328617
16.277244918226742,0.020000000000000018,0.08630879394423674,1.16,82.92584723823096,66.64860232000422,75.88768112328617
13.305936716926567,0.020000000000000018,0.08881493649030392,1.18,84.9367518425009,71.63081512557433,75.88768112328617
-5.429198342698115,0.020000000000000018,0.09033888679047558,1.2,67.08343413427745,72.51263247697557,71.64733660121723
-2.212690549200161,0.020000000000000018,0.0904123495104266,1.22,68.0976346824863,70.31032523168646,71.64733660121723
-4.743882695474298,0.020000000000000018,0.08239937033215602,1.24,69.11183523069514,73.85571792616943,71.64733660121723
-4.069390465702483,0.020000000000000018,0.07059522067287508,1.26,70.12603577890398,74.19542624460647,71.64733660121723
-3.0810973372325066,0.020000000000000018,0.06623565052565535,1.28,71.14023632711283,74.22133366434534,71.64733660121723
-8.917787453838628,0.020000000000000018,0.06705677025156725,1.3,72.15443687532166,81.07222432916029,71.64733660121723
-5.826369918063492,0.020000000000000018,0.06879828588924143,1.32,73.16863742353051,78.995007341594,71.64733660121723
-2.3259770158915103,0.020000000000000018,0.0709905353751517,1.34,74.18283797173936,76.50881498763087,71.64733660121723
4.808577499856753,0.020000000000000018,0.07361114778811176,1.36,75.1970385199482,70.38846102009144,71.64733660121723
2.744951845734093,0.019999999999999796,0.07602103888031327,1.38,76.21123906815703,73.46628722242293,71.64733660121723
5.056670297318675,0.020000000000000018,0.0785635217373851,1.4,76.00745512749981,70.95078483018114,77.19777228634379
11.38744971162832,0.020000000000000018,0.0814485568970951,1.42,76.27197005168736,64.88452034005904,77.19777228634379
20.873686221485116,0.020000000000000018,0.08235921405975707,1.44,76.53648497587493,55.66279875438981,77.19777228634379
21.085966035298007,0.020000000000000018,0.07722204655526589,1.46,76.80099990006248,55.71503386476447,77.19777228634379
16.619059463537198,0.020000000000000018,0.07395962711663115,1.48,77.06551482425003,60.44645536071283,77.19777228634379
18.182964964270965,0.020000000000000018,0.06736902938550411,1.5,77.33002974843758,59.147064784166616,77.19777228634379
22.05233669004803,0.020000000000000018,0.06368601983145547,1.52,77.59454467262513,55.542207982577104,77.19777228634379
26.089620705618934,0.020000000000000018,0.06451455137061331,1.54,77.85905959681268,51.76943889119375,77.19777228634379
28.325878575642747,0.020000000000000018,0.06642706492974472,1.56,78.12357452100024,49.79769594535749,77.19777228634379
29.49399350182985,0.020000000000000018,0.06860676910482252,1.58,78.38808944518779,48.89409594335794,77.19777228634379
-2.854594479078287,0.020000000000000018,0.07082940017970364,1.6,46.434255060228956,49.28884953930724,37.559637652499674
-14.006318590322877,0.020000000000000018,0.0735084246544993,1.62,44.462117858511334,58.46843644883421,37.559637652499674
-16.95293868632362,0.019999999999999796,0.07611277222673844,1.64,42.48998065679373,59.44291934311735,37.559637652499674
-22.835761005640116,0.020000000000000018,0.078884082635538,1.66,40.51784345507611,63.35360446071623,37.559637652499674
-27.86663179023553,0.020000000000000018,0.08163097588753242,1.68,38.54570625335849,66.41233804359402,37.559637652499674
-31.561114915166186,0.020000000000000018,0.08414873308052254,1.7,36.573569051640874,68.13468396680706,37.559637652499674
-36.350747163378195,0.020000000000000018,0.08571189727415568,1.72,34.60143184992325,70.95217901330145,37.559637652499674
-32.90941400051197,0.020000000000000018,0.08655602124128581,1.74,32.62929464820563,65.5387086487176,37.559637652499674
-40.483830223405555,0.020000000000000018,0.08267704062306862,1.76,30.657157446488007,71.14098766989356,37.559637652499674
-42.05627461470996,0.020000000000000018,0.07552762989163343,1.78,28.685020244770385,70.74129485948035,37.559637652499674
1.6731764174413257,0.020000000000000018,0.07175671778346349,1.8,75.57329628397515,73.90011986653383,84.7581203531918
-1.9737068343807778,0.020000000000000018,0.07264160846193624,1.82,77.61436829935663,79.5880751337374,84.7581203531918
-0.3542160050930647,0.020000000000000018,0.07273550335337368,1.84,79.65544031473812,80.00965631983118,84.7581203531918
-1.2985121563671527,0.020000000000000018,0.07337904640836852,1.86,81.69651233011959,82.99502448648674,84.7581203531918
-1.6492180190870585,0.019999999999999796,0.07363687077794823,1.88,83.73758434550105,85.3868023645881,84.7581203531918
0.2473939732856678,0.020000000000000018,0.0729992016344658,1.9,85.77865636088252,85.53126238759685,84.7581203531918
-0.8568886220052576,0.020000000000000018,0.07138188384379689,1.92,87.81972837626401,88.67661699826927,84.7581203531918
-0.24648912761487907,0.020000000000000018,0.07010894766109178,1.94,89.86080039164548,90.10728951926036,84.7581203531918
-4.9035817076428,0.020000000000000018,0.07074338543140271,1.96,91.90187240702696,96.80545411466976,84.7581203531918
-9.092467818682138,0.020000000000000018,0.07150856806697715,1.98,93.94294442240844,103.03541224109058,84.7581203531918
-6.749230512339665,0.020000000000000018,0.0713695115471763,2.0,101.61746093630754,108.3666914486472,113.90155242157223
-0.7476321954153775,0.020000000000000018,0.07091011733456348,2.02,104.34725904414414,105.09489123955952,113.90155242157223
2.348274920587002,0.020000000000000018,0.06991495554508667,2.04,107.07705715198074,104.72878223139374,113.90155242157223
-1.8420588934152136,0.020000000000000018,0.06838412354092267,2.06,109.80685525981734,111.64891415323255,113.90155242157223
-4.591459591713786,0.020000000000000018,0.06837079580629647,2.08,112.53665336765394,117.12811295936773,113.90155242157223
-7.411467425971054,0.020000000000000018,0.06939132023822922,2.1,115.26645147549053,122.67791890146158,113.90155242157223
-3.118416408078616,0.020000000000000018,0.07049797572725147,2.12,117.99624958332713,121.11466599140574,113.90155242157223
-12.066441435901396,0.020000000000000018,0.07206510125451146,2.14,120.72604769116373,132.79248912706512,113.90155242157223
-8.089036054437074,0.020000000000000018,0.07304114056880268,2.16,123.45584579900033,131.5448818534374,113.90155242157223
-5.219240633612031,0.020000000000000018,0.07330296892645077,2.18,126.18564390683693,131.40488454044896,113.90155242157223
3.3763957090051804,0.020000000000000018,0.07259747838403109,2.2,137.54219884654606,134.16580313754088,152.99926979359128
6.636357942274145,0.020000000000000018,0.07150466982718294,2.22,140.97710350144501,134.34074555917087,152.99926979359128
9.813643203521679,0.020000000000000018,0.07092735649083433,2.24,144.41200815634397,134.5983649528223,152.99926979359128
19.067199044883097,0.019999999999999574,0.07202473800958792,2.26,147.84691281124285,128.77971376635975,152.99926979359128
23.785542809994084,0.020000000000000018,0.07385426985937833,2.28,151.2818174661418,127.49627465614772,152.99926979359128
25.63399607250173,0.020000000000000018,0.07570938907036048,2.3,154.71672212104076,129.08272604853903,152.99926979359128
28.419935193018773,0.020000000000000018,0.07771241843520434,2.32,158.15162677593972,129.73169158292094,152.99926979359128
38.28112076768819,0.020000000000000018,0.08067517941796189,2.34,161.58653143083868,123.30541066315048,152.99926979359128
40.20331547364255,0.020000000000000018,0.08326413435455701,2.36,165.02143608573766,124.81812061209511,152.99926979359128
48.62969484505847,0.020000000000000018,0.08631710066215152,2.38,168.45634074063662,119.82664589557815,152.99926979359128
-13.189546440738383,0.020000000000000018,0.08853146737165545,2.4,120.3567771403161,133.54632358105448,113.6004177835849
-15.393687290881843,0.020000000000000018,0.09076121140009047,2.42,118.85536394993139,134.24905124081323,113.6004177835849
-13.727398950374436,0.020000000000000018,0.0930419719578186,2.44,117.35395075954668,131.0813497099211,113.6004177835849
-9.625526595048711,0.020000000000000018,0.09556961175894554,2.46,115.85253756916197,125.47806416421068,113.6004177835849
-22.35007471397452,0.020000000000000018,0.09786497528105399,2.48,114.35112437877726,136.70119909275178,113.6004177835849
-20.891152732136135,0.020000000000000018,0.10015906833463013,2.5,112.84971118839255,133.74086392052868,113.6004177835849
-16.570083014823922,0.020000000000000018,0.10259727682348783,2.52,111.34829799800782,127.91838101283174,113.6004177835849
-15.255945237378825,0.020000000000000018,0.10517477172026728,2.54,109.84688480762311,125.10283004500194,113.6004177835849
-19.008740098355958,0.020000000000000018,0.10763160218971045,2.56,108.3454716172384,127.35421171559436,113.6004177835849
-24.014367031728014,0.020000000000000018,0.10997861157566675,2.58,106.84405842685369,130.8584254585817,113.6004177835849
-3.579227541511628,0.020000000000000018,0.11232552126747539,2.6,127.33683856980441,130.91606611131604,124.66446740444783
-6.511754935802799,0.020000000000000018,0.11464504835262841,2.62,126.74297831083629,133.2547332466391,124.66446740444783
-10.757844074042907,0.020000000000000018,0.1169806604914569,2.64,126.14911805186816,136.90696212591106,124.66446740444783
-10.723175540341373,0.020000000000000018,0.11932093619218093,2.66,125.55525779290002,136.2784333332414,124.66446740444783
-10.74656163402939,0.020000000000000018,0.12164986065327257,2.68,124.9613975339319,135.7079591679613,124.66446740444783
-7.27129060724296,0.020000000000000018,0.12402229403378402,2.7,124.36753727496377,131.63882788220673,124.66446740444783
-8.480818529939071,0.020000000000000018,0.12636228699254815,2.72,123.77367701599563,132.2544955459347,124.66446740444783
-0.41923391042276137,0.020000000000000018,0.1291002287018095,2.74,123.1798167570275,123.59905066745026,124.66446740444783
1.5117591769504628,0.019999999999999574,0.13190369898618448,2.76,122.58595649805939,121.07419732110893,124.66446740444783
4.267256483338514,0.020000000000000018,0.13436601125508585,2.78,121.99209623909125,117.72483975575274,124.66446740444783
6.645821326001993,0.020000000000000018,0.13043024121164318,2.8,120.3800468284601,113.7342255024581,112.56190253885772
4.0336561027149,0.020000000000000018,0.10557343156021227,2.82,118.64268143077068,114.60902532805578,112.56190253885772
1.5202137403975797,0.020000000000000018,0.07641596121463845,2.84,116.90531603308126,115.38510229268368,112.56190253885772
1.1582705104541873,0.020000000000000018,0.06554450209902593,2.86,115.16795063539185,114.00968012493766,112.56190253885772
-13.274172889304765,0.020000000000000018,0.07380783796139752,2.88,113.43058523770243,126.7047581270072,112.56190253885772
-8.220733164709486,0.020000000000000018,0.07284421411185554,2.9,111.69321984001303,119.91395300472252,112.56190253885772
-11.625604256299525,0.020000000000000018,0.07418863001927307,2.92,109.95585444232361,121.58145869862314,112.56190253885772
-12.998176654605842,0.020000000000000018,0.07560546144558491,2.94,108.2184890446342,121.21666569924004,112.56190253885772
-21.083574206789763,0.020000000000000018,0.0806725137524635,2.96,106.48112364694478,127.56469785373454,112.56190253885772
-20.229659205427154,0.020000000000000018,0.08389720289406175,2.98,104.74375824925536,124.97341745468252,112.56190253885772
-1.7395788877211231,0.020000000000000018,0.09314198190378153,3.0,127.86679117132532,129.60637005904644,134.32837615899777
9.023125813844402,0.020000000000000018,0.09051785849228622,3.02,129.30269894636365,120.27957313251925,134.32837615899777
15.175713202158931,0.020000000000000018,0.0885962902087919,3.04,130.73860672140196,115.56289351924303,134.32837615899777
14.708228417054727,0.020000000000000018,0.089799749142488,3.06,132.17451449644028,117.46628607938555,134.32837615899777
12.046823872475358,0.020000000000000018,0.09201590606591073,3.08,133.6104222714786,121.56359839900324,134.32837615899777
15.567795193448859,0.020000000000000018,0.09424500921434353,3.1,135.04633004651694,119.47853485306808,134.32837615899777
22.995119793947254,0.020000000000000018,0.09649935512580056,3.12,136.48223782155526,113.487118027608,134.32837615899777
24.925626014926593,0.020000000000000018,0.09886622068465907,3.14,137.91814559659358,112.99251958166698,134.32837615899777
21.501340638014256,0.020000000000000018,0.10134595147640639,3.16,139.3540533716319,117.85271273361764,134.32837615899777
29.65279196699896,0.020000000000000018,0.1037094553328295,3.18,140.78996114667024,111.13716917967128,134.32837615899777
1.63566657881006,0.020000000000000018,0.10601430515638197,3.2,110.93983528662201,109.30416870781195,105.21023706582653
1.5598698892097929,0.020000000000000018,0.10814156441758303,3.22,109.66659123755635,108.10672134834655,105.21023706582653
-2.4992137290138174,0.020000000000000018,0.11031827622723199,3.24,108.39334718849068,110.8925609175045,105.21023706582653
-8.638034111772015,0.019999999999999574,0.112930882334266,3.26,107.12010313942504,115.75813725119706,105.21023706582653
-9.162377969222987,0.020000000000000018,0.1153654378724165,3.28,105.84685909035937,115.00923705958236,105.21023706582653
-14.08275346974078,0.020000000000000018,0.11807598251273994,3.3,104.5736150412937,118.65636851103449,105.21023706582653
